case_id,ticker,name,anchor_date,sample_stratum,historical_a2_label,historical_outcome_label_or_proxy,historical_a2_reason,close,ma20,ma60,close_gt_ma60,ma20_slope,ma60_slope,volume,mv20,volume_ratio,t1_return,t3_return,t5_return,t10_return,mfe_t5,mae_t5,mfe_t10,mae_t10,owner_setup_validity,owner_outcome_validity,owner_visual_family,owner_notes,event_id,instrument_id,market,historical_a_state,current_ma60_eligibility_at_anchor,qualification_reason_status,pit_anchor_snapshot,pre_anchor_context,historical_a2_reason_source,source_lineage_sha256,source_event_panel_sha256,source_lineage,proxy_selection_note
A2-01,6727,NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS,2025-08-04,SUCCESS_STRONG,HISTORICAL_A2_EVENT,REVIEW_SUCCESS_PROXY,"formation_rule=L1 Close(T) >= MA60(T), mature reference, and Close(T) > Reference(T); close=81.4; ma60=65.64333333333333; close_gt_ma60=PASS; reference=81.0; close_gt_reference=PASS; reference_policy_id=PRIOR_20_ACCEPTED_SESSION_HIGH; reference_birth_session=2025-01-16; reference_age_sessions=130; reference_maturity=PASS; gap_up=False; formation_match=True; classification_source=reports/TASK-WS3-P2E-A2-EXPANDED-CONFIRMATORY-VALIDATION-AND-ADVANTAGE-REVALIDATION-20260820/ws3-p2e-a2-expanded-event-panel.csv + reports/TASK-WS3-P2E-A2-EXPANDED-CONFIRMATORY-VALIDATION-AND-ADVANTAGE-REVALIDATION-20260820/ws3-p2e-a2-frozen-contract-manifest.json",81.4,NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS,65.64333333333333,True,NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS,NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS,300000.0,NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS,NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS,0.09950859950859936,0.32678132678132665,0.597051597051597,1.2604422604422605,0.597051597051597,-0.0012285012285013774,1.2727272727272725,-0.0012285012285013774,,,,,658401ffd790283529c5a7fe8ce6970d390272e829c11b8506952fd842527b51,d0f3d517-8e31-40cc-a1d7-cd592dacc01c,TWO,origin_classification=A1_ORIGIN_A2; a1_origin_date=2025-07-30; segment=HISTORICAL_SUPPORT; entry_extension_band=GT_0_TO_1PCT,PASS,A2_QUALIFICATION_REASON_COMPLETE,D0 close=81.4; MA60=65.64333333333333; distance_from_MA60=0.24003453003605357; volume=300000.0; reference=81.0; reference_age_sessions=130; gap_up=False,D-20/D-10/D-5/D-3/D-1: NOT_AVAILABLE_FROM_EXISTING_ARTIFACTS; D0 close=81.4; MA60=65.64333333333333; distance_from_MA60=0.24003453003605357; volume=300000.0; reference=81.0; reference_age_sessions=130; gap_up=False,reports/TASK-WS3-P2E-A2-EXPANDED-CONFIRMATORY-VALIDATION-AND-ADVANTAGE-REVALIDATION-20260820/ws3-p2e-a2-expanded-event-panel.csv | reports/TASK-WS3-P2E-A2-EXPANDED-CONFIRMATORY-VALIDATION-AND-ADVANTAGE-REVALIDATION-20260820/ws3-p2e-a2-frozen-contract-manifest.json,9170d882f80273d60a16679ce67cd0e8752bdf50b17824439c2185fa5acaea97,97b131479b90ce64a821f72a6c6cceb58d102aeb49c64eac60ba19dfca71bc52,instrument:d0f3d517-8e31-40cc-a1d7-cd592dacc01c|source:TPEX_OFFICIAL_DAILY|observation:9e549887-534d-4cd6-ad7a-292cfce63858|adapter:tpex-official-daily.v2|reference:sdf-reference-603-v1|observation:0c436013-4866-4b4a-aff2-c2aa200ef5d6|observation:1aa3e098-fc22-419f-adf4-0a6f13a24a27|observation:65df6ba2-5f81-465d-9e28-17c1d02128ea|observation:4a526c2a-398a-46f9-b115-82812b058862|observation:c26346dd-96ee-49ff-a67e-35d1edc7d751|observation:58c56a67-dc24-4c0c-ab3a-ae34d3082b85|observation:5e260215-2ac3-4fcc-9827-4768acdd18b2|observation:270f4361-a8f1-4024-a724-f04769944f04|observation:1fa7aa9e-f722-4bc5-8309-e08728bab01a|observation:c144a304-2667-47d9-a306-dd8cd499f45e|observation:bfa80ce5-9134-4640-ae39-21f0542c8383|observation:5c52c129-8f39-4142-81fd-01a4eca74217|observation:2868e2cc-94a1-4658-a0db-4c68ceb84086|observation:c2d1d735-fd1d-4622-b409-e1b73663152e|observation:45ecdd2c-8a9f-4b3e-9927-4a0d8d4a183a|observation:c0f01525-6ff5-4e7c-b371-64fc42fe694e|observation:83a97f8a-8225-42eb-94db-c83879a3af51|observation:fd52945a-7a77-4fc2-8731-a5d2c1265a3e|observation:f2d7c16e-7678-4650-8a08-d3fd0871e288|observation:a7cc4434-4c0b-4f86-9ce5-15a81ee36231|observation:a88a7e74-f1b5-4100-8deb-e1df8253b1f4|observation:41916607-1fc0-4f54-9065-9f35bb75ccba|observation:f65b99de-cd28-40dc-8ff1-b50dbd1c8d9f|observation:655b63fe-f7a6-4e00-933b-b8d0bff56dbd|observation:6d3906ca-1748-49be-920c-2b8d96acb941|observation:ecb35b18-a497-411e-a1ff-a9c9faae8881|observation:4e090756-50e1-43ae-931b-ac373cab677e|observation:3a29ff43-b94f-4fc2-b166-207b2c8eb6d0|observation:95a3f3ed-6b09-4f57-8d29-f029341af28c|observation:7177a16e-0031-496e-bd2e-a4576de61128|observation:d6455ae3-ba21-4e3b-b9dc-f29ffe348310|observation:99513345-29c4-4d1f-8cd2-512f2fc1e80f|observation:e005312b-0fe9-4a65-b7d0-1dd05c0854e0|observation:e96f2b22-415b-4d19-9c85-877254b3c4ae|observation:da1ec7d5-c2d7-452e-96fa-1fce86258339|observation:cbdf3bb1-e897-489f-a8f1-e2fd79edcc35|observation:c840c42e-5212-459a-802a-325e5afb6eaf|observation:5704178d-f5ad-4ca0-8b12-ee089363a009|observation:95887341-8772-482a-b1c1-320572c2b01d|observation:c2a3410f-7916-4f47-a3fa-9393e991640e|observation:5bce75d5-3b3d-483b-a2f5-e46968f157fa|observation:b3298748-8e23-49fa-936a-bf849792647c|observation:bdcf152f-e5fe-4fd4-9ec8-dcaac503aca4|observation:2311ee14-c92c-40c8-8f69-47f3236c6475|observation:a2095302-8917-4615-9566-57cf0c43bad2|observation:138349d1-d655-4510-9366-0eca822d6581|observation:e93b8c02-3ce3-4f33-8423-06c888156510|observation:936ebcee-15d8-435c-998a-731294457f89|observation:43ff8788-0913-4925-aa64-e3cc1f2bbba6|observation:467d68d0-35b5-4256-b21e-9ae31bf93139|observation:4c1e405c-528c-4769-a72e-8fc8d7e9fee6|observation:fefb466a-d511-4dde-8f04-551388596b29|observation:2a591165-550c-4058-a8ce-7d16ab23bc82|observation:aa2b1dc7-04dc-4b02-bb9e-efd806752ad2|observation:379c05d0-7e10-4e59-8820-b5d9b1b4722a|observation:4a9693f4-bbce-4a41-a311-75de8154d9ae|observation:8a4cfa1e-786b-40e6-bd9e-078a2fc95b36|observation:1c103519-1b4a-4e3d-a265-6cb6c3cd5ea1|observation:0d367891-6db6-4c90-9a11-f2a758e2cb09|observation:9397973e-8416-4baa-9a2f-fbc699a428e5|observation:605c7d82-f403-432e-be5d-c27cea56ff81|observation:0bc7c5da-7882-457c-a40e-e87ec907cf53|observation:ca705bc6-b71a-41cb-9767-fc55bc0e0dc7|observation:ffa507b0-ddb0-4e4c-84b8-2747cc5a1947|observation:aaee42ea-8c15-4df9-815c-f4eead87bd41|observation:17695c4f-48ba-466b-b519-d9139b1c0c8c|observation:5eab4e53-13ee-46f0-9dc1-f0f522de290e|observation:8454d555-b57b-4df3-ad6d-897632f52cc1|observation:828f1532-7ba3-414e-a60e-d57965b8d90b|observation:5407c32a-6231-489d-906c-701db812696e|observation:cdf9fb0a-f27a-41db-816c-b314926d0dda|observation:d66aed86-74c9-4674-b61e-f4a7b9d538e2|observation:f1f672cd-2f22-45ac-8281-48f8037aae92|observation:2cdc2e0b-8110-46d2-8ff3-1dc372003aaf|observation:32b29114-8e19-4e34-ba08-912287b72493|observation:67fae72d-1caf-42dc-9daf-264a2cab2670|observation:ef871bac-f3ef-47ee-a180-7852c72aef33|observation:8178bb4e-c173-4aad-9f40-473180de4c7d|observation:13090e74-5f43-404d-897a-13377b5a1052|observation:e9463e38-c794-4987-ab9a-49d8dfe9008a|observation:170253b6-b637-4275-a3de-b95220328d26|observation:5b7c3ca0-65af-45c9-a127-87e6df3f28c0|observation:47be3d0c-e309-42cb-99c1-3b66e6e11202|observation:748fac7b-98d0-45c7-b30f-d95f4f58bb13|observation:9284e476-1e85-40ff-9953-5bdd23b6a9b1|observation:11976880-3e33-48d9-b11d-7e51eab554bc|observation:e804f26d-f836-414c-952b-d47c214fbda7|observation:343f6f34-3e20-4316-956f-8dad548c9f5b|observation:9376daae-cdd4-4f4d-8e73-9399383ae8c4|observation:02768119-665d-4b30-baca-5d633f1f89b3|observation:6bb295ef-1f06-4252-a084-97ff0f7623d8|observation:b1f9eea6-18ef-490c-a90c-52060c67c44c|observation:f4ca88d7-79c7-4deb-b289-8ff9bff06897|observation:79c1dbba-cb9f-4536-bd84-e53e6af312ff|observation:5d933d84-e764-4f26-a775-4e9b88dd339e|observation:e317176c-0b6c-4965-ae76-83d2e22b440e|observation:ecb4a7d6-b623-43ba-8443-f0fe69d92c9b|observation:310e8f26-2eae-4870-b5e4-ad54e1edd842|observation:85c8abe1-b68f-419e-bc73-2b5378c21b8c|observation:95459b91-3950-4e0c-ae7b-1c7ee4f26674|observation:21b8733f-719d-4841-89db-a0c373bb0f49|observation:4f14c70d-95c8-4394-bc80-f35bd7119b97|observation:1434ce21-b726-4a63-abfc-55284dddacf4|observation:05773e84-b2af-498c-a75f-7b0a2491c244|observation:256a1653-14e6-4e71-8f79-e906fae790bc|observation:045d96f6-7a4d-44eb-8a2b-477900a22c0d|observation:c07d89c1-c4f5-4680-8b7f-0c94cc2efb67|observation:b29fbd00-f62d-4afb-b82a-871f28be15f2|observation:ba202abd-fd78-455f-807c-56ae78f1dc7c|observation:1ca67183-15ef-4632-99dd-658ba6a9fcea|observation:d021d3a3-a94b-485a-94fc-e39f28e792d3|observation:58f4fad5-86cb-4974-9eb3-89b143093e52|observation:0f62c824-3737-4455-bacc-3f13e0c678e0|observation:e4a3885e-9725-4b65-8e0d-82e3a2c0986b|observation:24152901-8f6d-4501-bdfb-31c3d3a5ced5|observation:41f722ad-f144-4757-a522-aa43b83bb0c0|observation:57835c0d-5346-4f02-9595-a470a4ba664a|observation:c4cce1f0-43ea-46a6-8550-b6dbd9bcc42e|observation:c15151cd-98c9-41cd-95b2-e0eb2e44461c|observation:4cb56064-d852-4ef3-bd7a-024714428431|observation:9c9fd992-a184-4061-9fd7-126b81c321cb|observation:54e6d55c-bd32-4b3c-a8de-8f4f9027949f|observation:cd9090b0-eedf-47cf-83ef-6efb80ed0a8d|observation:2e78f34d-70b9-415b-aea2-04d663158dc4|observation:87ed2768-f187-48ab-9f28-01eae5275799|observation:5c3c249f-e6d6-4ea1-a403-dd102d912be0|observation:a35486e1-610c-4b82-85c5-c4b7e5ac4254|observation:a0f5e2f1-4f1d-4aee-bb28-4705bb0817ff|observation:788439ca-bd27-4c57-ac24-78a8e9e11ceb|observation:285d8921-7365-401e-a820-00047ffb9f9a|observation:38556dbc-c1ab-4f46-b432-bee0da74be9a|observation:caa7ebc2-12fa-41a8-bc20-393c00e15c03|observation:5a056c3a-4053-4de8-8a19-8348eb4e4790|observation:0529bf9c-c1e1-4b49-8241-e064b0e1efc0|observation:5e12d11b-1884-49cb-aa65-0cd53ad52268|observation:5aeb32a8-3fbd-41a0-80bc-b2974d632ce0|observation:7dae3940-f2ec-48c9-901e-35769a0dab17|observation:f9486361-f4fd-42ec-88d8-8a88aeb0197f|observation:b1db79ba-f540-487e-97c5-9d1a2b778dff|observation:29d006d0-6720-49ff-85ff-95438aa38db3|observation:b9e82d00-0dfe-43a5-b040-ff83f2cf0eed|observation:a555e140-5269-436d-a5d8-1e4b32dc99df|observation:cec69721-cd11-4f6b-8eef-20a4ca8119de|observation:1a84655b-14fc-446c-a923-922a78d86123|observation:87ecc71a-fab6-4905-bf39-80990ce53b24|observation:590e64d9-b4dd-4b18-bc24-e91f9c64c3b9|observation:a050397f-0525-4f80-9b26-013cada4c783|observation:dc086792-3957-42e1-aa6e-3af883461bd9|observation:ccc8c08b-ef8e-486b-9462-25eed55aaa6c|observation:41ae4165-e2c0-439b-b4c3-1b7ae0eba4aa|observation:66c39987-d9f9-4fdf-a14a-e2362806cb34|observation:fa78de82-eff7-4922-8a81-4ceed64cc358|observation:90b159b4-d606-4461-9f1e-39df051c7a68|observation:550bc9bf-d1cf-4bc4-9aa8-4df42ae8e193|observation:593f6ab2-3753-43ff-9dbc-fec51051f1c9|observation:a2b5e791-f1aa-4a3c-9985-198c80b14b4a|observation:85bf6528-a7d3-4263-b35c-290bc957c812|observation:9d7f970b-f966-4485-bcd5-602e8246eeb0|observation:c1ee1b97-28c0-464c-9e2c-7049000f32f9|observation:ae01cb9b-d154-41de-9295-9617f75342d4|observation:d0645727-7569-46e8-b094-83866737d347|observation:fda44579-515a-4683-b4fb-5ad7256282ab|observation:60b65a66-8236-4dbf-be0d-8462ede5cac0|observation:b337bd7d-c421-41e0-93b5-ee923810d08f|observation:c8115112-fd71-42b9-96e2-962c0f70142d|observation:d2b85004-43c4-47c9-8b0f-976047662a0a|observation:b2644815-3df5-4922-bd71-4dcde7ea7612|observation:8dd2a62e-282e-40c9-9a70-5161852bbaae|observation:06678a39-e177-4eed-8138-4a641ce956e2|observation:ce00dcaf-bd96-4b04-88e1-ef181b02be99|observation:d867f4ea-b88f-4584-b3e2-1e9a63a42cc1|observation:41970a92-dd61-4130-86d4-4f10f2b753db|observation:3a06698a-5c5c-4748-b833-92b1f24cedfa|observation:993a6573-91d2-4ee4-b450-6749998c05fb|observation:f28bd908-b4a8-4cfe-abdc-ccb75ed9eb37|observation:515048cd-3e9d-400c-9709-05142f8942f9|observation:27727707-8887-4d2f-a79e-6ba17704a8f5|observation:6d19a16b-8f63-453c-8b96-9b00489709f2|observation:9be2b51c-e53a-404f-a5a0-693b77778cc0|observation:faf8d579-a452-4700-a95d-78ba36207c26|observation:ecc349cd-ebe4-46b2-b992-d992870a65f0|observation:e7d20f6d-1e68-418d-9530-b3dea338bb77|observation:f51c6501-7088-4fa2-9a1a-c0199f5a90a8|observation:291a78ad-b171-4304-95da-decf57e17e5d|observation:d6018e79-786e-4150-bfb7-80948b1aada7|observation:63a9d057-14dc-4689-9132-84c18552a447|observation:977bad2d-d064-4249-a348-b8fb9f8e4e6d|observation:1d13b35d-d6f9-4c20-8a0c-49eb47e11430|observation:d1143c82-d90a-408f-8d14-1032f2bdfe56|observation:fe776360-ff3f-408d-8a68-2239163d72f2|observation:679324a1-e656-4fbe-90c8-c44eacb0011d|observation:79a116af-42d5-41e4-be87-9df98d4bd69c|observation:c23e16ba-4c29-44a4-b438-2dc046feebf9|observation:0dc8ea72-1f6e-40e9-9e46-bbccb983583f|observation:6b91e06c-4de7-47c0-8076-c34dd7bec447|observation:6fcf7640-6a36-4944-bfa3-d1a7fd903958|observation:f148b930-2b26-40d5-af46-c86fdee4a018|observation:47372c4b-0876-4e26-8d82-4bf28e78f04f|observation:e8238e64-11b5-4636-be37-300767b260b1|observation:eb84107e-492e-4931-abff-2c8c83c78823|observation:0ce66e73-7011-46c9-8007-0735751820d5|observation:28c54796-a3f7-41d9-9b35-6131fd0a19ae|observation:5b4da148-74ec-4652-9966-5e0c5188698c|observation:f2e33720-10a0-4fc6-ae7f-bc749bea7418|observation:ba123f14-e2f1-49cf-afa4-dab508860777|observation:bd1cb819-c8cd-4c2b-b690-90ba366768f4|observation:521b4cf4-ef9b-4bf1-875f-e133232e09c5|observation:72f5e087-d510-4650-881d-d5c82652615d|observation:6f927e12-cf0f-4506-aaaf-785ff1d6abbf|observation:d474e48d-75d5-4a97-975b-8221418449fc|observation:19504d50-938e-4e2a-908e-521657f5eae6|observation:ab8d5660-1e19-4364-8b0b-ee74901ff43e|observation:765a43cf-9a7a-44d4-97a7-2ca4958bc79f|observation:9b088a99-4839-4144-a90c-3aaaa2479652|observation:c8741d40-78f8-4349-9a96-53a043f3e94c|observation:1701a699-5691-41fd-a528-6634d86ab098|observation:8d7e71c4-6508-4a50-9168-5b31dd971d9b|observation:923a10f6-d2be-44d0-81e0-d38fb626fa02|observation:cd55a02d-9c00-4e99-885a-8165282783f0|observation:9be136c8-950f-4d13-998c-c425d8c914c1|observation:6d55bd21-c842-48ec-9225-a40b0d03444d|observation:114d0ec3-e612-4f89-abe1-a2eeffea785f|observation:e5d6f9f5-e746-4ac3-a6c3-76630051c4a3|observation:cf2cf47f-410a-43da-95b0-4fab643e7d1c|observation:937a9012-f6e4-4c42-a5cb-ad88c1545da7|observation:cddeca71-ce55-490a-b36f-88d6f267fcbf|observation:9148c69c-4e0c-4b7b-adb6-06d0d22a434c|observation:7d0bdcd0-4764-4dc1-a103-bc633283a194|observation:48d9ef34-5ef2-4255-913e-b92c871b5cef|observation:310d34db-1863-4801-8b46-ec3ff186e80d|observation:353d734b-24e7-4556-b6af-2f8368a6c1a9|observation:12c2bb78-2f4a-40e6-98a6-5bfb6a8de6c7|observation:edbc36c9-9741-4306-a4f1-c4048fb555a7|observation:127b608c-d583-4883-bb90-5f1a1de4eddd|observation:08db2abd-e344-4ada-9e4d-bdafa4172756|observation:e683cdb2-ae9f-44d7-87e6-fbc88325f01d,Outcome-only proxy: highest available T+10 forward return; no setup judgment inferred.
