filter_id,filter_status,event_count,excluded_event_count,valid_h5_count,valid_h10_count,old_t10_positive_proxy_count,old_t10_nonpositive_proxy_count,old_t10_unknown_count,old_t10_positive_proxy_pct_of_valid,endpoint_t10_mean,mfe10_mean,mfe5_median,mae5_median,mfe10_median,mae10_median,mfe10_ge_5_count,mfe10_ge_5_pct,mfe10_ge_10_count,mfe10_ge_10_pct,mae10_le_neg5_count,mae10_le_neg10_count,positive_5_before_negative_5_count,positive_5_before_negative_5_pct,positive_10_before_negative_5_count,positive_10_before_negative_5_pct,endpoint_nonpositive_mfe10_ge_5_count,endpoint_nonpositive_mfe10_ge_10_count,excluded_valid_h10_endpoint_positive_count,excluded_valid_h10_mfe10_ge_5_count,excluded_valid_h10_mfe10_ge_10_count,excluded_valid_h10_positive_5_before_negative_5_count,excluded_valid_h10_positive_10_before_negative_5_count,price_floor_definition,volume_floor_definition,notes
BASE,ABLATION_ONLY_NOT_PRODUCTION_RULE,5277,0,5160,5146,2587,2559,131,0.5027205596579868,0.032382548975564654,0.12841294755070257,0.058641897551850786,-0.038795497629482534,0.08172141574378922,-0.05286106002499652,3303,0.6418577535950253,2177,0.4230470268169452,2692,1189,2709,0.5264282938204431,1736,0.3373493975903614,967,328,0,0,0,0,0,a2_close >= 20.0; candidate only,volume_shares >= 500000 (500 lots converted using existing SHARES unit contract); candidate only,"No filter is accepted, fitted, or written as a production rule; BASE comparison is descriptive."
PRICE_GE_20,ABLATION_ONLY_NOT_PRODUCTION_RULE,4756,521,4649,4636,2364,2272,120,0.5099223468507333,0.032682833313914014,0.12861997203835138,0.05970149253731338,-0.038922155688622784,0.08297919393689457,-0.05327807043057664,3005,0.6481880931837791,1977,0.42644521138912855,2438,1087,2453,0.5291199309749784,1565,0.33757549611734256,868,290,223,298,200,256,171,a2_close >= 20.0; candidate only,volume_shares >= 500000 (500 lots converted using existing SHARES unit contract); candidate only,"No filter is accepted, fitted, or written as a production rule; BASE comparison is descriptive."
VOLUME_GE_500,ABLATION_ONLY_NOT_PRODUCTION_RULE,4759,518,4652,4639,2351,2288,120,0.5067902565208019,0.032234128162069026,0.13060469662915036,0.06118729231788911,-0.04071082815952859,0.08571428571428563,-0.05535055350553508,3058,0.6591937917654667,2025,0.4365164906229791,2493,1127,2488,0.5363224832938133,1599,0.34468635481784865,900,303,236,245,152,221,137,a2_close >= 20.0; candidate only,volume_shares >= 500000 (500 lots converted using existing SHARES unit contract); candidate only,"No filter is accepted, fitted, or written as a production rule; BASE comparison is descriptive."
PRICE_GE_20_AND_VOLUME_GE_500,ABLATION_ONLY_NOT_PRODUCTION_RULE,4313,964,4213,4200,2157,2043,113,0.5135714285714286,0.032570323720252835,0.13109347285403977,0.0625,-0.04109589041095896,0.08710509574586056,-0.05583140308511164,2794,0.6652380952380952,1848,0.44,2270,1036,2259,0.5378571428571428,1450,0.34523809523809523,811,270,430,509,329,450,286,a2_close >= 20.0; candidate only,volume_shares >= 500000 (500 lots converted using existing SHARES unit contract); candidate only,"No filter is accepted, fitted, or written as a production rule; BASE comparison is descriptive."
