market_code,instrument_code,instrument_name,instrument_type,currency,enabled,listing_status,valid_from,valid_to,identity_source,provenance_class,owner_review_required
TPE,1709,和益,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv,OWNER_APPROVED_EXPANSION_ONLY,FALSE
TPE,1711,永光,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1714,和桐,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1717,長興,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv;instrument_topic_memberships.csv,OWNER_EXPANSION_AND_MEMBERSHIP,FALSE
TPE,1718,中纖,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv,OWNER_APPROVED_EXPANSION_ONLY,FALSE
TPE,1723,中碳,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1725,元禎,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1727,中華化,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1736,喬山,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv,OWNER_APPROVED_EXPANSION_ONLY,FALSE
TPE,1773,勝一,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1795,美時,EQUITY,TWD,TRUE,ACTIVE,,,instrument_topic_memberships.csv,OWNER_MEMBERSHIP_IDENTITY_ONLY,FALSE
TPE,1802,台玻,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1809,中釉,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv,OWNER_APPROVED_EXPANSION_ONLY,FALSE
TPE,1810,和成,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,1909,榮成,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv,OWNER_APPROVED_EXPANSION_ONLY,FALSE
TPE,2002,中鋼,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2007,燁興,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2009,第一銅,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2025,千興,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2027,大成鋼,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2031,新光鋼,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2034,允強,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2049,上銀,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2059,川湖,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2101,南港,EQUITY,TWD,TRUE,ACTIVE,,,expansion-reference-normalized-candidates.csv,OWNER_APPROVED_EXPANSION_ONLY,FALSE
TPE,2103,台橡,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
TPE,2104,國際中橡,EQUITY,TWD,TRUE,ACTIVE,,,reports/TASK-WS1-INSTRUMENT-MASTER-V1-CANONICAL-UNIVERSE-UNIFICATION-20260824/legacy-507-instruments.json;instrument_topic_memberships.csv,LEGACY_REFERENCE_AND_OWNER_MEMBERSHIP,FALSE
